zip,primary_city,state,county,latitude,longitude,irs_estimated_population
37207,Nashville,TN,Davidson County,36.23,-86.78,32840
37208,Nashville,TN,Davidson County,36.18,-86.81,14120
37209,Nashville,TN,Davidson County,36.19,-86.95,30750
37210,Nashville,TN,Davidson County,36.15,-86.73,12280
37211,Nashville,TN,Davidson County,36.07,-86.72,64600
37212,Nashville,TN,Davidson County,36.13,-86.8,10640
37213,Nashville,TN,Davidson County,36.17,-86.77,116
37214,Nashville,TN,Davidson County,36.16,-86.67,26850
37215,Nashville,TN,Davidson County,36.08,-86.83,21390
37216,Nashville,TN,Davidson County,36.22,-86.73,15700
37217,Nashville,TN,Davidson County,36.11,-86.66,26900
37218,Nashville,TN,Davidson County,36.16,-86.89,11920
37219,Nashville,TN,Davidson County,36.17,-86.78,1560
37220,Nashville,TN,Davidson County,36.07,-86.79,6450
37221,Nashville,TN,Davidson County,36.05,-86.97,37620
37222,Nashville,TN,Davidson County,36.17,-86.78,648
37224,Nashville,TN,Davidson County,36.17,-86.78,320
37227,Nashville,TN,Davidson County,36.17,-86.78,0
37228,Nashville,TN,Davidson County,36.2,-86.8,1610
37229,Nashville,TN,Davidson County,36.17,-86.78,505
37230,Nashville,TN,Davidson County,36.17,-86.78,20
37232,Nashville,TN,Davidson County,36.17,-86.78,0
37234,Nashville,TN,Davidson County,36.17,-86.78,0
37235,Nashville,TN,Davidson County,36.17,-86.78,156
37236,Nashville,TN,Davidson County,36.17,-86.78,0
37237,Nashville,TN,Davidson County,36.16,-86.78,10
37238,Nashville,TN,Davidson County,36.17,-86.78,0
37240,Nashville,TN,Davidson County,36.14,-86.81,0
37241,Nashville,TN,Davidson County,36.17,-86.78,0
37242,Nashville,TN,Davidson County,36.17,-86.78,0
37243,Nashville,TN,Davidson County,36.17,-86.78,34
37244,Nashville,TN,Davidson County,36.17,-86.78,0
37245,Nashville,TN,Davidson County,36.16,-86.78,0
37246,Nashville,TN,Davidson County,36.16,-86.79,0
37247,Nashville,TN,Davidson County,36.16,-86.78,0
37248,Nashville,TN,Davidson County,36.16,-86.78,0
37249,Nashville,TN,Davidson County,36.16,-86.78,0
37250,Nashville,TN,Davidson County,36.17,-86.78,0
37301,Altamont,TN,Grundy County,35.42,-85.72,1470
37302,Apison,TN,Hamilton County,35.01,-85,4340
37303,Athens,TN,McMinn County,35.45,-84.6,20710
37304,Bakewell,TN,Hamilton County,35.39,-85.11,0
37305,Beersheba Springs,TN,Grundy County,35.45,-85.67,600
37306,Belvidere,TN,Franklin County,35.12,-86.18,2390
37307,Benton,TN,Polk County,35.17,-84.65,4090
37308,Birchwood,TN,Hamilton County,35.36,-84.99,2420
37309,Calhoun,TN,McMinn County,35.29,-84.74,1910
37310,Charleston,TN,Bradley County,35.28,-84.76,3880
37311,Cleveland,TN,Bradley County,35.17,-84.86,20650
37312,Cleveland,TN,Bradley County,35.23,-84.88,31090
37313,Coalmont,TN,Grundy County,35.33,-85.71,1080
37314,Coker Creek,TN,Monroe County,35.26,-84.3,70
37315,Collegedale,TN,Hamilton County,35.05,-85.05,2155
37316,Conasauga,TN,Polk County,35,-84.73,55
37317,Copperhill,TN,Polk County,34.99,-84.37,1970
37318,Cowan,TN,Franklin County,35.16,-86.01,1570
37320,Cleveland,TN,Bradley County,35.17,-84.86,2252
37321,Dayton,TN,Rhea County,35.49,-85.01,16410
37322,Decatur,TN,Meigs County,35.52,-84.79,7180
37323,Cleveland,TN,Bradley County,35.1,-84.82,27590
37324,Decherd,TN,Franklin County,35.2,-86.08,4320
37325,Delano,TN,Polk County,35.25,-84.62,1490
37326,Ducktown,TN,Polk County,35.03,-84.38,818
37327,Dunlap,TN,Sequatchie County,35.37,-85.38,10070
37328,Elora,TN,Lincoln County,35.01,-86.35,1190
37329,Englewood,TN,McMinn County,35.42,-84.48,4630
37330,Estill Springs,TN,Franklin County,35.26,-86.13,6110
37331,Etowah,TN,McMinn County,35.33,-84.52,6220
37332,Evensville,TN,Rhea County,35.56,-84.95,2300
37333,Farner,TN,Polk County,35.14,-84.32,390
37334,Fayetteville,TN,Lincoln County,35.14,-86.56,20100
37335,Flintville,TN,Lincoln County,35.04,-86.45,2310
37336,Georgetown,TN,Bradley County,35.3,-84.91,3900
37337,Grandview,TN,Rhea County,35.74,-84.83,1120
37338,Graysville,TN,Rhea County,35.43,-85.22,2720
37339,Gruetli Laager,TN,Grundy County,35.38,-85.63,1480
37340,Guild,TN,Marion County,35.03,-85.52,560
37341,Harrison,TN,Hamilton County,35.12,-85.14,12400
37342,Hillsboro,TN,Coffee County,35.36,-85.95,3280
37343,Hixson,TN,Hamilton County,35.16,-85.2,39560
37345,Huntland,TN,Franklin County,35.05,-86.26,1930
37347,Jasper,TN,Marion County,35.05,-85.62,7370
37348,Kelso,TN,Lincoln County,35.12,-86.46,1000
37349,Manchester,TN,Coffee County,35.46,-86.08,971
37350,Lookout Mountain,TN,Hamilton County,34.99,-85.35,2100
37351,Lupton City,TN,Hamilton County,35.1,-85.26,260
37352,Lynchburg,TN,Moore County,35.28,-86.35,2880
37353,Mc Donald,TN,Bradley County,35.08,-84.98,4470
37354,Madisonville,TN,Monroe County,35.52,-84.35,14090
37355,Manchester,TN,Coffee County,35.46,-86.08,23390
37356,Monteagle,TN,Grundy County,35.24,-85.84,2170
37357,Morrison,TN,Warren County,35.6,-85.91,4970
37359,Mulberry,TN,Lincoln County,35.2,-86.41,600
37360,Normandy,TN,Coffee County,35.45,-86.25,1490
37361,Ocoee,TN,Polk County,35.1,-84.7,1320
37362,Old Fort,TN,Polk County,35.04,-84.64,2930
37363,Ooltewah,TN,Hamilton County,35.06,-85.09,36700
37364,Cleveland,TN,Bradley County,35.17,-84.86,508
37365,Palmer,TN,Grundy County,35.35,-85.56,1110
37366,Pelham,TN,Grundy County,35.32,-85.78,850
37367,Pikeville,TN,Bledsoe County,35.6,-85.19,7370
37369,Reliance,TN,Polk County,35.18,-84.56,700
37370,Riceville,TN,McMinn County,35.38,-84.69,4090
37371,Athens,TN,Mcminn County,35.45,-84.6,1239
37373,Sale Creek,TN,Hamilton County,35.38,-85.1,2860
37374,Sequatchie,TN,Marion County,35.19,-85.66,1380
37375,Sewanee,TN,Franklin County,35.2,-85.92,2120
37376,Sherwood,TN,Franklin County,35.06,-85.95,330
37377,Signal Mountain,TN,Hamilton County,35.13,-85.34,16240
37378,Smartt,TN,Warren County,35.63,-85.84,208
37379,Soddy Daisy,TN,Hamilton County,35.26,-85.17,24680
37380,South Pittsburg,TN,Marion County,35.01,-85.71,5330
37381,Spring City,TN,Rhea County,35.68,-84.86,7320
37382,Summitville,TN,Coffee County,35.54,-85.97,327
37383,Sewanee,TN,Franklin County,35.2,-85.92,218
37384,Soddy Daisy,TN,Hamilton County,35.26,-85.17,1172
37385,Tellico Plains,TN,Monroe County,35.36,-84.29,6370
37387,Tracy City,TN,Grundy County,35.25,-85.75,3300
37388,Tullahoma,TN,Coffee County,35.37,-86.2,22610
37389,Arnold AFB,TN,Coffee County,35.37,-86.14,0
37391,Turtletown,TN,Polk County,35.12,-84.35,1110
37394,Viola,TN,Warren County,35.54,-85.86,229
37396,Whiteside,TN,Marion County,35.01,-85.5,310
37397,Whitwell,TN,Marion County,35.2,-85.51,7820
37398,Winchester,TN,Franklin County,35.18,-86.1,13190
37401,Chattanooga,TN,Hamilton County,35.06,-85.25,510
37402,Chattanooga,TN,Hamilton County,35.04,-85.32,2370
37403,Chattanooga,TN,Hamilton County,35.05,-85.29,1790
37404,Chattanooga,TN,Hamilton County,35.03,-85.27,10170
37405,Chattanooga,TN,Hamilton County,35.12,-85.41,14170
37406,Chattanooga,TN,Hamilton County,35.06,-85.25,10140
37407,Chattanooga,TN,Hamilton County,35,-85.29,6750
37408,Chattanooga,TN,Hamilton County,35.03,-85.31,2190
37409,Chattanooga,TN,Hamilton County,35.01,-85.34,2640
37410,Chattanooga,TN,Hamilton County,35,-85.31,3030
37411,Chattanooga,TN,Hamilton County,35.03,-85.23,14930
37412,Chattanooga,TN,Hamilton County,35,-85.23,18720
37414,Chattanooga,TN,Hamilton County,35.06,-85.25,691
37415,Chattanooga,TN,Hamilton County,35.12,-85.28,19450
37416,Chattanooga,TN,Hamilton County,35.1,-85.18,12950
37419,Chattanooga,TN,Hamilton County,35.04,-85.4,5660
37421,Chattanooga,TN,Hamilton County,35.03,-85.15,44980
37422,Chattanooga,TN,Hamilton County,35.06,-85.25,698
37424,Chattanooga,TN,Hamilton County,35.06,-85.25,657
37450,Chattanooga,TN,Hamilton County,35.06,-85.25,22
37501,Memphis,TN,Shelby County,35.1,-90,0
37544,Memphis,TN,Shelby County,35.15,-90.05,0
37601,Johnson City,TN,Washington County,36.33,-82.36,28520
37602,Johnson City,TN,Washington County,36.33,-82.36,1105
37604,Johnson City,TN,Washington County,36.3,-82.38,26880
37605,Johnson City,TN,Washington County,36.33,-82.36,734
37614,Johnson City,TN,Washington County,36.3,-82.37,287
37615,Johnson City,TN,Washington County,36.4,-82.46,19530
37616,Afton,TN,Greene County,36.23,-82.75,4170
37617,Blountville,TN,Sullivan County,36.53,-82.32,12050
37618,Bluff City,TN,Sullivan County,36.46,-82.27,10860
37620,Bristol,TN,Sullivan County,36.56,-82.19,31320
37621,Bristol,TN,Sullivan County,36.56,-82.19,859
37625,Bristol,TN,Sullivan County,36.56,-82.19,246
37640,Butler,TN,Johnson County,36.31,-82,2750
37641,Chuckey,TN,Greene County,36.24,-82.71,7200
37642,Church Hill,TN,Hawkins County,36.52,-82.71,12280
37643,Elizabethton,TN,Carter County,36.33,-82.23,25550
37644,Elizabethton,TN,Carter County,36.33,-82.23,1082
37645,Mount Carmel,TN,Hawkins County,36.56,-82.65,4820
37650,Erwin,TN,Unicoi County,36.14,-82.41,9490
37656,Fall Branch,TN,Washington County,36.41,-82.62,3110
37657,Flag Pond,TN,Unicoi County,36.01,-82.56,670
37658,Hampton,TN,Carter County,36.28,-82.17,3180
37659,Jonesborough,TN,Washington County,36.29,-82.47,25140
37660,Kingsport,TN,Sullivan County,36.52,-82.55,30940
37662,Kingsport,TN,Sullivan County,36.52,-82.55,825
37663,Kingsport,TN,Sullivan County,36.46,-82.49,13470
37664,Kingsport,TN,Sullivan County,36.52,-82.5,24600
37665,Kingsport,TN,Sullivan County,36.58,-82.57,3990
37669,Kingsport,TN,Sullivan County,36.52,-82.55,0
37680,Laurel Bloomery,TN,Johnson County,36.58,-81.73,470
37681,Limestone,TN,Washington County,36.22,-82.63,5220
37682,Milligan College,TN,Carter County,36.3,-82.29,415
37683,Mountain City,TN,Johnson County,36.47,-81.8,8400
37684,Mountain Home,TN,Washington County,36.3,-82.36,426
37686,Piney Flats,TN,Sullivan County,36.44,-82.34,7300
37687,Roan Mountain,TN,Carter County,36.18,-82.07,3510
37688,Shady Valley,TN,Johnson County,36.51,-81.92,700
37690,Telford,TN,Washington County,36.24,-82.54,3710
37691,Trade,TN,Johnson County,36.34,-81.74,630
37692,Unicoi,TN,Unicoi County,36.19,-82.35,3900
37694,Watauga,TN,Carter County,36.36,-82.29,1410
37699,Piney Flats,TN,Sullivan County,36.44,-82.34,0
37701,Alcoa,TN,Blount County,35.79,-83.97,7480
37705,Andersonville,TN,Anderson County,36.2,-84.04,4350
37707,Arthur,TN,Claiborne County,36.54,-83.67,327
37708,Bean Station,TN,Grainger County,36.34,-83.28,5530
37709,Blaine,TN,Grainger County,36.14,-83.69,3370
37710,Briceville,TN,Anderson County,36.16,-84.3,780
37711,Bulls Gap,TN,Hawkins County,36.26,-83.07,3980
37713,Bybee,TN,Cocke County,36.04,-83.18,1100
37714,Caryville,TN,Campbell County,36.26,-84.3,3470
37715,Clairfield,TN,Claiborne County,36.54,-83.95,580
37716,Clinton,TN,Anderson County,36.09,-84.13,21600
37717,Clinton,TN,Anderson County,36.09,-84.13,835
37719,Coalfield,TN,Morgan County,36.02,-84.43,532
37721,Corryton,TN,Knox County,36.12,-83.8,12190
37722,Cosby,TN,Cocke County,35.81,-83.25,4880
37723,Crab Orchard,TN,Cumberland County,35.9,-84.88,800
37724,Cumberland Gap,TN,Claiborne County,36.55,-83.71,1690
37725,Dandridge,TN,Jefferson County,36.02,-83.41,15450
37726,Deer Lodge,TN,Morgan County,36.21,-84.83,1480
37727,Del Rio,TN,Cocke County,35.91,-83.02,1680
37729,Duff,TN,Campbell County,36.52,-84.03,950
37730,Eagan,TN,Claiborne County,36.55,-83.98,131
37731,Eidson,TN,Hawkins County,36.5,-83.08,510
37732,Elgin,TN,Scott County,36.33,-84.6,277
37733,Rugby,TN,Morgan County,36.35,-84.7,40
37737,Friendsville,TN,Blount County,35.75,-84.13,5560
37738,Gatlinburg,TN,Sevier County,35.72,-83.49,5090
37742,Greenback,TN,Loudon County,35.65,-84.17,5550
37743,Greeneville,TN,Greene County,36.07,-82.86,19990
37744,Greeneville,TN,Greene County,36.16,-82.81,957
37745,Greeneville,TN,Greene County,36.16,-82.81,14830
37748,Harriman,TN,Roane County,35.93,-84.56,14050
37752,Harrogate,TN,Claiborne County,36.56,-83.54,4710
37753,Hartford,TN,Cocke County,35.81,-83.14,640
37754,Heiskell,TN,Anderson County,36.12,-84.04,4030
37755,Helenwood,TN,Scott County,36.43,-84.56,2590
37756,Huntsville,TN,Scott County,36.41,-84.48,2260
37757,Jacksboro,TN,Campbell County,36.33,-84.19,7870
37760,Jefferson City,TN,Jefferson County,36.11,-83.48,10210
37762,Jellico,TN,Campbell County,36.57,-84.12,2160
37763,Kingston,TN,Roane County,35.87,-84.51,13660
37764,Kodak,TN,Sevier County,35.97,-83.62,9120
37765,Kyles Ford,TN,Hancock County,36.57,-83.06,340
37766,La Follette,TN,Campbell County,36.37,-84.12,12920
37769,Rocky Top,TN,Anderson County,36.22,-84.15,4670
37770,Lancing,TN,Morgan County,36.15,-84.69,2140
37771,Lenoir City,TN,Loudon County,35.8,-84.27,14490
37772,Lenoir City,TN,Loudon County,35.79,-84.22,11830
37773,Lone Mountain,TN,Claiborne County,36.38,-83.58,28
37774,Loudon,TN,Loudon County,35.73,-84.35,18680
37777,Louisville,TN,Blount County,35.82,-84.04,10600
37778,Lowland,TN,Hamblen County,36.15,-83.2,0
37779,Luttrell,TN,Union County,36.2,-83.74,3040
37801,Maryville,TN,Blount County,35.66,-84.09,24330
37802,Maryville,TN,Blount County,35.74,-83.97,1744
37803,Maryville,TN,Blount County,35.74,-83.97,29410
37804,Maryville,TN,Blount County,35.79,-83.89,22520
37806,Mascot,TN,Knox County,36.08,-83.73,2710
37807,Maynardville,TN,Union County,36.24,-83.8,8440
37809,Midway,TN,Greene County,36.16,-83.04,1790
37810,Mohawk,TN,Greene County,36.18,-83.12,1490
37811,Mooresburg,TN,Hawkins County,36.34,-83.22,2810
37813,Morristown,TN,Hamblen County,36.21,-83.29,14130
37814,Morristown,TN,Hamblen County,36.23,-83.34,27210
37815,Morristown,TN,Hamblen County,36.21,-83.29,662
37816,Morristown,TN,Hamblen County,36.21,-83.29,402
37818,Mosheim,TN,Greene County,36.19,-82.95,4240
37819,Newcomb,TN,Campbell County,36.54,-84.2,440
37820,New Market,TN,Jefferson County,36.09,-83.55,6790
37821,Newport,TN,Cocke County,35.96,-83.19,17500
37822,Newport,TN,Cocke County,35.96,-83.19,1178
37824,New Tazewell,TN,Claiborne County,36.43,-83.6,2101
37825,New Tazewell,TN,Claiborne County,36.43,-83.6,5850
37826,Niota,TN,McMinn County,35.51,-84.54,3750
37828,Norris,TN,Anderson County,36.21,-84.06,1589
37829,Oakdale,TN,Morgan County,36.01,-84.64,1480
37830,Oak Ridge,TN,Anderson County,35.96,-84.29,27170
37831,Oak Ridge,TN,Anderson County,35.96,-84.29,857
37840,Oliver Springs,TN,Roane County,36.03,-84.32,7710
37841,Oneida,TN,Scott County,36.5,-84.51,7550
37843,Parrottsville,TN,Cocke County,36,-83.09,3100
37845,Petros,TN,Morgan County,36.09,-84.44,532
37846,Philadelphia,TN,Loudon County,35.67,-84.4,4070
37847,Pioneer,TN,Scott County,36.46,-84.29,2040
37848,Powder Springs,TN,Grainger County,36.24,-83.66,260
37849,Powell,TN,Knox County,36.03,-84.02,24330
37851,Pruden,TN,Claiborne County,36.58,-83.91,42
37852,Robbins,TN,Scott County,36.32,-84.57,1960
37853,Rockford,TN,Blount County,35.82,-83.93,3120
37854,Rockwood,TN,Roane County,35.87,-84.67,9960
37857,Rogersville,TN,Hawkins County,36.4,-83,16550
37860,Russellville,TN,Hamblen County,36.25,-83.19,3770
37861,Rutledge,TN,Grainger County,36.27,-83.52,6890
37862,Sevierville,TN,Sevier County,35.78,-83.61,18510
37863,Pigeon Forge,TN,Sevier County,35.79,-83.55,6100
37864,Sevierville,TN,Sevier County,35.89,-83.57,2197
37865,Seymour,TN,Sevier County,35.87,-83.77,20230
37866,Sharps Chapel,TN,Union County,36.34,-83.8,1560
37867,Shawanee,TN,Claiborne County,36.57,-83.55,90
37868,Pigeon Forge,TN,Sevier County,35.79,-83.55,1206
37869,Sneedville,TN,Hancock County,36.53,-83.21,3550
37870,Speedwell,TN,Claiborne County,36.47,-83.81,3140
37871,Strawberry Plains,TN,Jefferson County,36.06,-83.68,8090
37872,Sunbright,TN,Morgan County,36.24,-84.67,1730
37873,Surgoinsville,TN,Hawkins County,36.47,-82.85,3240
37874,Sweetwater,TN,Monroe County,35.6,-84.46,12780
37876,Sevierville,TN,Sevier County,35.89,-83.57,26810
37877,Talbott,TN,Hamblen County,36.14,-83.4,7650
37878,Tallassee,TN,Blount County,35.62,-83.89,380
37879,Tazewell,TN,Claiborne County,36.45,-83.57,8040
37880,Ten Mile,TN,Meigs County,35.66,-84.66,2920
37881,Thorn Hill,TN,Grainger County,36.35,-83.41,1690
37882,Townsend,TN,Blount County,35.67,-83.75,2680
37885,Vonore,TN,Monroe County,35.59,-84.23,4960
37886,Walland,TN,Blount County,35.72,-83.81,3870
37887,Wartburg,TN,Morgan County,36.1,-84.58,4160
37888,Washburn,TN,Grainger County,36.31,-83.59,2200
37890,White Pine,TN,Jefferson County,36.09,-83.29,5800
37891,Whitesburg,TN,Hamblen County,36.29,-83.13,2920
37892,Winfield,TN,Scott County,36.56,-84.45,1480
37901,Knoxville,TN,Knox County,35.97,-83.94,488
37902,Knoxville,TN,Knox County,35.96,-83.92,1350
37909,Knoxville,TN,Knox County,35.95,-84.02,12520
37912,Knoxville,TN,Knox County,36.01,-83.98,18030
37914,Knoxville,TN,Knox County,35.98,-83.8,16750
37915,Knoxville,TN,Knox County,35.97,-83.9,3390
37916,Knoxville,TN,Knox County,35.95,-83.93,880
37917,Knoxville,TN,Knox County,36,-83.91,17720
37918,Knoxville,TN,Knox County,36.06,-83.92,38230
37919,Knoxville,TN,Knox County,35.91,-84,25340
37920,Knoxville,TN,Knox County,35.91,-83.87,30560
37921,Knoxville,TN,Knox County,35.97,-83.94,23330
37922,Knoxville,TN,Knox County,35.86,-84.1,37560
37923,Knoxville,TN,Knox County,35.93,-84.08,25510
37924,Knoxville,TN,Knox County,36.03,-83.8,11090
37927,Knoxville,TN,Knox County,35.97,-83.94,612
37928,Knoxville,TN,Knox County,35.97,-83.94,565
37929,Knoxville,TN,Knox County,35.97,-83.94,0
37930,Knoxville,TN,Knox County,35.97,-83.94,906
37931,Knoxville,TN,Knox County,35.98,-84.13,27700
37932,Knoxville,TN,Knox County,35.92,-84.2,19010
37933,Knoxville,TN,Knox County,35.97,-83.94,750
37934,Farragut,TN,Knox County,35.87,-84.17,26110
37938,Knoxville,TN,Knox County,36.12,-83.94,17150
37939,Knoxville,TN,Knox County,35.97,-83.94,491
37940,Knoxville,TN,Knox County,35.97,-83.94,654
37950,Knoxville,TN,Knox County,35.97,-83.94,1031
37990,Knoxville,TN,Knox County,35.86,-84.12,0
37995,Knoxville,TN,Knox County,35.97,-83.94,36
37996,Knoxville,TN,Knox County,35.97,-83.94,90
37997,Knoxville,TN,Knox County,35.97,-83.94,0
37998,Knoxville,TN,Knox County,35.97,-83.94,344
38001,Alamo,TN,Crockett County,35.78,-89.11,3700
38002,Arlington,TN,Shelby County,35.28,-89.66,41880
38004,Atoka,TN,Tipton County,35.44,-89.77,11260
38006,Bells,TN,Crockett County,35.71,-89.08,4440
38007,Bogota,TN,Dyer County,36.16,-89.43,157
38008,Bolivar,TN,Hardeman County,35.26,-88.99,7440
38010,Braden,TN,Fayette County,35.36,-89.57,18
38011,Brighton,TN,Tipton County,35.47,-89.73,8640
38012,Brownsville,TN,Haywood County,35.59,-89.25,11840
38014,Brunswick,TN,Shelby County,35.28,-89.72,173
38015,Burlison,TN,Tipton County,35.55,-89.78,2260
38016,Cordova,TN,Shelby County,35.18,-89.76,42230
38017,Collierville,TN,Shelby County,35.05,-89.67,53580
38018,Cordova,TN,Shelby County,35.15,-89.75,33230
38019,Covington,TN,Tipton County,35.56,-89.64,12530
38021,Crockett Mills,TN,Crockett County,35.88,-89.16,180
38023,Drummonds,TN,Tipton County,35.46,-89.94,4790
38024,Dyersburg,TN,Dyer County,36.03,-89.38,21740
38025,Dyersburg,TN,Dyer County,36.03,-89.38,924
38027,Collierville,TN,Shelby County,35.05,-89.67,694
38028,Eads,TN,Fayette County,35.2,-89.66,6920
38029,Ellendale,TN,Shelby County,35.24,-89.82,445
38030,Finley,TN,Dyer County,35.98,-89.58,700
38034,Friendship,TN,Crockett County,35.91,-89.24,2310
38036,Gallaway,TN,Fayette County,35.32,-89.63,407
38037,Gates,TN,Lauderdale County,35.83,-89.4,1310
38039,Grand Junction,TN,Hardeman County,35.04,-89.18,1660
38040,Halls,TN,Lauderdale County,35.88,-89.4,4100
38041,Henning,TN,Lauderdale County,35.67,-89.57,1890
38042,Hickory Valley,TN,Hardeman County,35.15,-89.12,580
38044,Hornsby,TN,Hardeman County,35.22,-88.83,670
38045,Laconia,TN,Fayette County,35.31,-89.23,28
38046,La Grange,TN,Fayette County,35.07,-89.25,205
38047,Lenox,TN,Dyer County,36.09,-89.5,119
38048,Macon,TN,Fayette County,35.17,-89.54,107
38049,Mason,TN,Tipton County,35.41,-89.53,3430
38050,Maury City,TN,Crockett County,35.83,-89.23,785
38052,Middleton,TN,Hardeman County,35.06,-88.89,3120
38053,Millington,TN,Shelby County,35.33,-89.88,23580
38054,Millington,TN,Shelby County,35.34,-89.87,200
38055,Millington,TN,Shelby County,35.33,-89.88,0
38057,Moscow,TN,Fayette County,35.06,-89.39,3220
38058,Munford,TN,Tipton County,35.44,-89.8,9770
38059,Newbern,TN,Dyer County,36.11,-89.26,6730
38060,Oakland,TN,Fayette County,35.22,-89.51,10810
38061,Pocahontas,TN,Hardeman County,35.05,-88.81,720
38063,Ripley,TN,Lauderdale County,35.74,-89.53,12410
38066,Rossville,TN,Fayette County,35.04,-89.54,2990
38067,Saulsbury,TN,Hardeman County,35.04,-89.08,980
38068,Somerville,TN,Fayette County,35.23,-89.35,9090
38069,Stanton,TN,Haywood County,35.46,-89.4,1980
38070,Tigrett,TN,Dyer County,35.94,-89.24,167
38071,Tipton,TN,Tipton County,35.46,-89.97,171
38075,Whiteville,TN,Hardeman County,35.32,-89.14,2960
38076,Williston,TN,Fayette County,35.14,-89.44,700
38077,Wynnburg,TN,Lake County,36.33,-89.47,95
38079,Tiptonville,TN,Lake County,36.37,-89.47,2230
38080,Ridgely,TN,Lake County,36.26,-89.48,1850
38083,Millington,TN,Shelby County,35.33,-89.88,628
38088,Cordova,TN,Shelby County,35.15,-89.75,1002
38101,Memphis,TN,Shelby County,35.1,-90,847
38103,Memphis,TN,Shelby County,35.15,-90.05,8940
38104,Memphis,TN,Shelby County,35.13,-90,15800
38105,Memphis,TN,Shelby County,35.15,-90.03,3830
38106,Memphis,TN,Shelby County,35.1,-90.09,18030
38107,Memphis,TN,Shelby County,35.17,-90.02,11930
38108,Memphis,TN,Shelby County,35.18,-89.97,13360
38109,Memphis,TN,Shelby County,35.04,-90.16,37390
38110,Memphis,TN,Shelby County,35.05,-89.94,0
38111,Memphis,TN,Shelby County,35.11,-89.94,30580
